"function evaluation" "noise-free fitness - Fopt (7.948000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
170 +1.165817271e+01 +1.165817271e+01 +1.813817271e+01 +1.813817271e+01 +1.6511e+00 -1.1771e+00 -2.1005e+00 +3.7143e-01 -3.3511e-01 -5.3082e-01 -1.0176e+00 -6.8703e-01 +4.5146e-01 -2.3750e+00
311 +8.773779619e+00 +8.773779619e+00 +1.525377962e+01 +1.525377962e+01 +1.8835e+00 -1.4807e+00 -2.2123e+00 +1.0347e+00 -2.7948e-01 -1.5320e+00 -1.7396e+00 -1.7391e+00 -3.7559e+00 -2.9657e+00
"function evaluation" "noise-free fitness - Fopt (-2.995100000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +1.170293904e+02 +1.170293904e+02 -1.824806096e+02 -1.824806096e+02 +3.7640e+00 +1.6325e+00 +2.4252e+00 +6.9690e-01 -1.4265e+00 +1.4745e+00 +1.3643e+00 +3.4643e+00 +3.7939e+00 +2.1835e+00
3 +6.848861733e+01 +6.848861733e+01 -2.310213827e+02 -2.310213827e+02 +2.4518e+00 +1.2042e+00 -1.5608e+00 -1.4156e+00 -2.1881e+00 +3.2113e+00 +1.1983e+00 +7.1985e-02 +1.4631e+00 -1.3220e+00
8 +3.013387787e+01 +3.013387787e+01 -2.693761221e+02 -2.693761221e+02 +2.1594e-01 -2.6380e+00 +7.2501e-01 -2.7288e+00 -1.5807e+00 -2.9233e+00 -3.5398e+00 -6.1573e-01 +6.4606e-01 -2.9856e+00
545 +1.854152629e+01 +1.854152629e+01 -2.809684737e+02 -2.809684737e+02 +3.8233e+00 -1.9673e+00 +4.5885e-01 +1.7540e+00 -1.2423e+00 -2.8192e+00 -4.7372e-01 +6.2810e-01 -1.4541e+00 -3.0137e+00
579 +1.050058002e+01 +1.050058002e+01 -2.890094200e+02 -2.890094200e+02 +2.9606e+00 -1.8038e+00 +6.0085e-01 +9.5390e-01 -1.6345e+00 -1.2902e+00 -2.0984e+00 -9.7361e-02 -1.8655e+00 -3.2259e+00
"function evaluation" "noise-free fitness - Fopt (1.653000000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +8.273701883e+01 +8.273701883e+01 +2.480370188e+02 +2.480370188e+02 -1.6693e+00 +2.0879e+00 -1.7788e-01 -1.7901e+00 +7.3666e-01 +2.0117e+00 +6.8708e-01 +3.3738e+00 +1.4279e-01 +3.9059e+00
2 +5.496548294e+01 +5.496548294e+01 +2.202654829e+02 +2.202654829e+02 -1.7250e+00 +4.4183e-01 +4.7720e-01 +3.7700e+00 +1.4327e+00 -2.4120e+00 +3.9919e+00 +4.0954e-01 -1.9945e+00 +7.1957e-01
91 +3.358291746e+01 +3.358291746e+01 +1.988829175e+02 +1.988829175e+02 -2.5244e+00 +2.0625e+00 +4.5556e-01 +1.9469e+00 -2.7230e+00 -2.1797e+00 +3.2874e+00 -1.3625e+00 +2.8528e+00 -1.0448e+00
268 +2.281679712e+01 +2.281679712e+01 +1.881167971e+02 +1.881167971e+02 -1.3487e+00 -1.8749e+00 -2.1263e+00 +2.5451e+00 -2.7618e+00 -2.0736e+00 -2.5673e-01 +4.7314e-01 +1.8825e+00 +1.1162e+00
604 +1.461814066e+01 +1.461814066e+01 +1.799181407e+02 +1.799181407e+02 -3.0143e+00 -1.0621e+00 -1.5653e+00 +3.4615e+00 -3.1984e+00 -2.6583e+00 +2.8685e+00 +1.6305e+00 +2.3525e+00 +2.4663e-01
"function evaluation" "noise-free fitness - Fopt (-1.737100000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +9.542413764e+01 +9.542413764e+01 -7.828586236e+01 -7.828586236e+01 -2.6681e+00 +7.2014e-01 +1.7794e+00 +3.4035e+00 +2.1357e+00 -9.4969e-01 -2.8423e+00 -1.4648e-01 -1.1345e+00 +6.7464e-01
2 +5.266228711e+01 +5.266228711e+01 -1.210477129e+02 -1.210477129e+02 +8.0627e-01 -4.1054e-02 +2.6382e+00 +3.6877e+00 +2.7822e+00 -9.6335e-01 +3.1442e+00 -6.6835e-02 -4.4321e-01 +1.6766e+00
10 +2.511741969e+01 +2.511741969e+01 -1.485925803e+02 -1.485925803e+02 +5.1125e-01 -1.9055e+00 -3.4585e-01 -4.3328e-01 -2.3435e+00 +1.0918e+00 +2.2331e+00 +3.3795e+00 -9.1977e-01 +3.7768e-01
53 +1.543602475e+01 +1.543602475e+01 -1.582739752e+02 -1.582739752e+02 +7.5810e-01 -5.7612e-01 -3.3053e+00 +1.5420e+00 -2.0463e+00 -5.6253e-01 +3.1374e+00 +6.3277e-01 +2.3200e+00 -1.9112e+00
"function evaluation" "noise-free fitness - Fopt (5.694000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +1.108286156e+02 +1.108286156e+02 +1.677686156e+02 +1.677686156e+02 -1.5612e+00 -2.9248e+00 +3.7946e+00 +2.4224e+00 +3.6010e+00 -2.6367e+00 -9.7194e-01 +1.9186e+00 +4.7740e-01 -2.2671e+00
